Date-Time,Radius of Curvature (m),Curve Direction,Off Center Distance (m),Deviated Direction
2021-02-28 21:15:51.912789,13.588499563106684,Left Curve,0.755,Right
2021-02-28 21:15:52.439534,13.635246092680813,Left Curve,0.771,Right
2021-02-28 21:15:53.039234,13.79550275928682,Left Curve,0.786,Right
2021-02-28 21:15:53.689293,14.826146288409394,Left Curve,0.791,Right
2021-02-28 21:15:54.338522,15.803862597744011,Left Curve,0.802,Right
2021-02-28 21:15:54.927511,15.898447599135082,Left Curve,0.843,Right
2021-02-28 21:15:55.498079,16.324904948387665,Left Curve,0.843,Right
2021-02-28 21:15:57.042935,16.276578925134693,Left Curve,0.719,Right
2021-02-28 21:15:58.697803,26.03086666183365,Left Curve,0.719,Right
2021-02-28 21:15:59.303225,25.93151063222432,Left Curve,0.725,Right
2021-02-28 21:15:59.951260,22.270225403400083,Left Curve,0.735,Right
2021-02-28 21:16:00.617736,20.43345941695995,Left Curve,0.745,Right
2021-02-28 21:16:01.155133,17.811217076556854,Left Curve,0.771,Right
2021-02-28 21:16:01.700983,16.913947442720218,Left Curve,0.797,Right
2021-02-28 21:16:02.266123,17.197449011398337,Left Curve,0.817,Right
2021-02-28 21:16:02.799493,17.62585713544295,Left Curve,0.822,Right
2021-02-28 21:16:03.435496,17.76058756687143,Left Curve,0.832,Right
2021-02-28 21:16:04.093548,17.45758340972771,Left Curve,0.848,Right
2021-02-28 21:16:04.685308,18.093380017337804,Left Curve,0.827,Right
2021-02-28 21:16:05.247482,20.036366859478278,Left Curve,0.786,Right
2021-02-28 21:16:05.781175,19.189471925566487,Left Curve,0.791,Right
2021-02-28 21:16:06.344494,17.5782246173093,Left Curve,0.791,Right
2021-02-28 21:16:06.898869,16.398818922097366,Left Curve,0.786,Right
2021-02-28 21:16:08.439748,16.69116339570502,Left Curve,0.776,Right
2021-02-28 21:16:09.033039,16.52955919047605,Left Curve,0.766,Right
2021-02-28 21:16:09.690019,16.792146014364747,Left Curve,0.761,Right
2021-02-28 21:16:10.309410,16.87875556708429,Left Curve,0.75,Right
2021-02-28 21:16:10.980264,16.03436227146178,Left Curve,0.745,Right
2021-02-28 21:16:11.594975,15.288656381908526,Left Curve,0.745,Right
2021-02-28 21:16:12.137740,14.347414232517501,Left Curve,0.74,Right
2021-02-28 21:16:12.728974,16.37551283849568,Left Curve,0.689,Right
2021-02-28 21:16:13.290088,15.058762434202569,Left Curve,0.694,Right
2021-02-28 21:16:13.932051,13.05373544195168,Left Curve,0.704,Right
2021-02-28 21:16:14.544630,12.604824611097905,Left Curve,0.704,Right
2021-02-28 21:16:15.147039,12.233952132889186,Left Curve,0.704,Right
2021-02-28 21:16:15.716671,12.030171271723074,Left Curve,0.709,Right
2021-02-28 21:16:16.296630,12.994783806105948,Left Curve,0.699,Right
2021-02-28 21:16:16.903032,13.646848216557906,Left Curve,0.699,Right
2021-02-28 21:16:17.550541,15.19037538307954,Left Curve,0.689,Right
2021-02-28 21:16:18.130451,14.059283512416705,Left Curve,0.689,Right
2021-02-28 21:16:18.773870,13.936802195417682,Left Curve,0.683,Right
2021-02-28 21:16:19.476197,14.011148371204339,Left Curve,0.689,Right
2021-02-28 21:16:20.052797,13.87933901431741,Left Curve,0.699,Right
2021-02-28 21:16:20.646735,13.96954006978168,Left Curve,0.694,Right
2021-02-28 21:16:21.337442,14.053169305099672,Left Curve,0.683,Right
2021-02-28 21:16:21.927887,14.156589467776083,Left Curve,0.683,Right
2021-02-28 21:16:22.548698,14.367339515198982,Left Curve,0.689,Right
2021-02-28 21:16:23.106583,14.717148703961307,Left Curve,0.694,Right
2021-02-28 21:16:23.654861,14.841842364193386,Left Curve,0.704,Right
2021-02-28 21:16:24.182484,15.204812705849172,Left Curve,0.694,Right
2021-02-28 21:16:24.766171,15.510345978219062,Left Curve,0.683,Right
2021-02-28 21:16:25.325174,15.346600592093992,Left Curve,0.683,Right
2021-02-28 21:16:25.969162,15.953009200143963,Left Curve,0.678,Right
2021-02-28 21:16:26.638625,16.08466590230213,Left Curve,0.663,Right
2021-02-28 21:16:27.225856,16.31487415255432,Left Curve,0.648,Right
2021-02-28 21:16:28.573949,17.350041154254455,Left Curve,0.637,Right
2021-02-28 21:16:29.125976,17.2522959568655,Left Curve,0.627,Right
2021-02-28 21:16:29.806382,17.536190932914142,Left Curve,0.622,Right
2021-02-28 21:16:30.529376,17.455878877601627,Left Curve,0.617,Right
2021-02-28 21:16:31.089099,17.2678627611465,Left Curve,0.617,Right
2021-02-28 21:16:31.762175,22.27924897056579,Left Curve,0.576,Right
2021-02-28 21:16:32.362117,33.26514356751047,Left Curve,0.56,Right
2021-02-28 21:16:33.001078,19.650255483879555,Left Curve,0.576,Right
2021-02-28 21:16:33.529567,23.1168064330188,Left Curve,0.555,Right
2021-02-28 21:16:34.121343,19.334273088626,Left Curve,0.57,Right
2021-02-28 21:16:34.641959,18.57136614338614,Left Curve,0.576,Right
2021-02-28 21:16:35.205525,18.286067144541057,Left Curve,0.576,Right
2021-02-28 21:16:35.858470,16.253984953406196,Left Curve,0.591,Right
2021-02-28 21:16:36.423358,14.497476085356867,Left Curve,0.596,Right
2021-02-28 21:16:37.025359,14.508464999911993,Left Curve,0.596,Right
2021-02-28 21:16:37.577599,14.444286097317221,Left Curve,0.581,Right
2021-02-28 21:16:38.139411,13.028707880629357,Left Curve,0.586,Right
2021-02-28 21:16:38.763132,13.441370939571971,Left Curve,0.565,Right
2021-02-28 21:16:39.383280,12.706118801302395,Left Curve,0.57,Right
2021-02-28 21:16:39.995104,13.415263718720276,Left Curve,0.55,Right
2021-02-28 21:16:40.566405,12.650003065271846,Left Curve,0.55,Right
2021-02-28 21:16:41.103169,12.023765782352644,Left Curve,0.56,Right
2021-02-28 21:16:41.713110,13.35966197144284,Left Curve,0.514,Right
2021-02-28 21:16:42.295990,12.51133058657028,Left Curve,0.529,Right
2021-02-28 21:16:42.985855,10.979941358423375,Left Curve,0.56,Right
2021-02-28 21:16:43.557292,10.51184774528916,Left Curve,0.581,Right
2021-02-28 21:16:44.152851,10.19003176232998,Left Curve,0.591,Right
2021-02-28 21:16:44.776088,10.252479018161434,Left Curve,0.596,Right
2021-02-28 21:16:46.443053,10.6525394647764,Left Curve,0.586,Right
2021-02-28 21:16:46.997544,10.221667391664333,Left Curve,0.586,Right
2021-02-28 21:16:47.537636,10.989313495064344,Left Curve,0.57,Right
2021-02-28 21:16:48.145297,10.836179055015059,Left Curve,0.565,Right
2021-02-28 21:16:48.751185,11.503208061588328,Left Curve,0.55,Right
2021-02-28 21:16:49.402896,11.966538277495395,Left Curve,0.534,Right
2021-02-28 21:16:50.031985,12.37482529002693,Left Curve,0.534,Right
2021-02-28 21:16:50.571796,12.445153640383994,Left Curve,0.534,Right
2021-02-28 21:16:51.121698,12.792928691195794,Left Curve,0.534,Right
2021-02-28 21:16:51.677022,13.178505435950584,Left Curve,0.529,Right
2021-02-28 21:16:52.237990,13.662261529864493,Left Curve,0.534,Right
2021-02-28 21:16:52.804562,15.183987355213414,Left Curve,0.519,Right
2021-02-28 21:16:53.424911,18.717060612286637,Left Curve,0.498,Right
2021-02-28 21:16:54.049986,20.98614059418832,Left Curve,0.483,Right
2021-02-28 21:16:54.648647,24.358654684907123,Left Curve,0.468,Right
2021-02-28 21:16:55.281010,27.21316062053502,Left Curve,0.457,Right
2021-02-28 21:16:55.899295,32.35565200385333,Left Curve,0.442,Right
2021-02-28 21:16:56.442586,35.979765520485124,Left Curve,0.411,Right
2021-02-28 21:16:57.019801,34.872492320514155,Left Curve,0.401,Right
2021-02-28 21:16:57.602278,29.85810161871045,Left Curve,0.406,Right
2021-02-28 21:16:58.427654,26.96743127248938,Left Curve,0.406,Right
2021-02-28 21:16:59.094007,25.006098490144268,Left Curve,0.406,Right
2021-02-28 21:17:00.677181,24.968450423514838,Left Curve,0.406,Right
2021-02-28 21:17:01.256254,23.756760290656338,Left Curve,0.401,Right
2021-02-28 21:17:01.793835,19.853702633168293,Left Curve,0.421,Right
2021-02-28 21:17:02.393173,20.310140220496404,Left Curve,0.416,Right
2021-02-28 21:17:03.017911,20.612983043947786,Left Curve,0.416,Right
2021-02-28 21:17:03.683395,21.077610159026168,Left Curve,0.411,Right
2021-02-28 21:17:04.227685,19.18069511373865,Left Curve,0.416,Right
2021-02-28 21:17:05.780005,23.02876712735261,Left Curve,0.416,Right
2021-02-28 21:17:06.335050,22.44829121667607,Left Curve,0.442,Right
2021-02-28 21:17:06.888931,24.515523961649727,Left Curve,0.447,Right
2021-02-28 21:17:07.441051,30.194347396182287,Left Curve,0.452,Right
2021-02-28 21:17:07.998407,41.858312364888974,Left Curve,0.427,Right
2021-02-28 21:17:08.620125,46.40234817688669,Left Curve,0.442,Right
2021-02-28 21:17:09.171332,74.07161461845112,Left Curve,0.447,Right
2021-02-28 21:17:09.797722,147.990675669357,Left Curve,0.447,Right
2021-02-28 21:17:10.413456,223.44382896767866,Left Curve,0.447,Right
2021-02-28 21:17:10.997579,135.00430739100014,Left Curve,0.447,Right
2021-02-28 21:17:11.549487,81.59274611076926,Left Curve,0.447,Right
2021-02-28 21:17:12.079156,48.69319093016032,Left Curve,0.442,Right
2021-02-28 21:17:12.715322,60.765976119809686,Left Curve,0.442,Right
2021-02-28 21:17:13.262278,75.91638183217886,Left Curve,0.396,Right
2021-02-28 21:17:13.838040,67.98640722828284,Left Curve,0.401,Right
2021-02-28 21:17:14.386086,109.85870450712383,Left Curve,0.385,Right
2021-02-28 21:17:15.029395,306.2237650089226,Left Curve,0.38,Right
2021-02-28 21:17:15.640402,3119.1523834999257,Left Curve,0.365,Right
2021-02-28 21:17:16.260540,330.88436871350666,Left Curve,0.355,Right
2021-02-28 21:17:16.847808,238.72468063010908,Left Curve,0.344,Right
2021-02-28 21:17:17.453447,95.96739558111344,Left Curve,0.334,Right
2021-02-28 21:17:18.018319,101.54525625502626,Left Curve,0.319,Right
2021-02-28 21:17:18.573969,158.58008146951528,Left Curve,0.313,Right
2021-02-28 21:17:19.128183,91.48983556684891,Left Curve,0.319,Right
2021-02-28 21:17:19.650764,132.25405256280203,Left Curve,0.313,Right
2021-02-28 21:17:20.275009,225.28037340475194,Left Curve,0.319,Right
2021-02-28 21:17:20.911390,173.43707423644798,Left Curve,0.313,Right
2021-02-28 21:17:21.489397,371.734723207319,Left Curve,0.313,Right
2021-02-28 21:17:22.198029,397.6619820386454,Left Curve,0.308,Right
2021-02-28 21:17:22.767645,224.3507385339996,Left Curve,0.195,Right
2021-02-28 21:17:23.302695,81.68943809179395,Left Curve,0.19,Right
2021-02-28 21:17:23.859908,65.39286566062057,Left Curve,0.195,Right
2021-02-28 21:17:24.442359,58.65478915043437,Left Curve,0.2,Right
2021-02-28 21:17:25.062668,46.39848014168584,Left Curve,0.216,Right
2021-02-28 21:17:25.670361,45.17578675480171,Left Curve,0.221,Right
2021-02-28 21:17:26.258973,39.200803870969025,Left Curve,0.236,Right
2021-02-28 21:17:26.807660,42.45655510042967,Left Curve,0.267,Right
2021-02-28 21:17:27.381867,68.10139299301196,Left Curve,0.283,Right
2021-02-28 21:17:27.952658,104.75310796518279,Left Curve,0.303,Right
2021-02-28 21:17:28.498947,560.8564903034196,Left Curve,0.344,Right
2021-02-28 21:17:29.096483,201.99087856988973,Left Curve,0.267,Right
2021-02-28 21:17:29.797568,112.9734187010046,Left Curve,0.283,Right
2021-02-28 21:17:31.486305,93.98852329150645,Left Curve,0.293,Right
2021-02-28 21:17:33.194277,205.93247539139452,Left Curve,0.313,Right
2021-02-28 21:17:33.777291,135.45782784573615,Left Curve,0.319,Right
2021-02-28 21:17:34.524681,178.34479555569754,Left Curve,0.324,Right
2021-02-28 21:17:35.104852,148.30060609915668,Left Curve,0.313,Right
2021-02-28 21:17:35.685280,98.0426292279719,Left Curve,0.303,Right
2021-02-28 21:17:36.234033,85.33556806908504,Left Curve,0.293,Right
2021-02-28 21:17:36.796002,51.84367772775934,Left Curve,0.293,Right
2021-02-28 21:17:37.348868,42.552049581703365,Left Curve,0.303,Right
2021-02-28 21:17:37.944742,46.812991060605086,Left Curve,0.252,Right
2021-02-28 21:17:38.563309,40.53460802811378,Left Curve,0.242,Right
2021-02-28 21:17:39.156056,38.57183543535254,Left Curve,0.226,Right
2021-02-28 21:17:39.800277,35.67183650315734,Left Curve,0.216,Right
2021-02-28 21:17:40.335687,30.03413926844157,Left Curve,0.206,Right
2021-02-28 21:17:40.880218,27.551287200109762,Left Curve,0.19,Right
2021-02-28 21:17:41.417749,42.95437682023481,Left Curve,0.164,Right
2021-02-28 21:17:41.989974,40.26894841221801,Left Curve,0.149,Right
2021-02-28 21:17:42.549661,44.40377359013965,Left Curve,0.128,Right
2021-02-28 21:17:43.209556,31.656477818305397,Left Curve,0.139,Right
2021-02-28 21:17:43.884064,37.747108096313404,Left Curve,0.128,Right
2021-02-28 21:17:44.476253,42.39653718900253,Left Curve,0.123,Right
2021-02-28 21:17:45.029663,160.24706687022558,Left Curve,0.072,Right
2021-02-28 21:17:45.562774,74.60660919447648,Left Curve,0.072,Right
2021-02-28 21:17:46.109733,67.00695430801547,Left Curve,0.077,Right
2021-02-28 21:17:46.648978,84.59659669641056,Left Curve,0.077,Right
2021-02-28 21:17:48.208838,70.57150615463223,Left Curve,0.072,Right
2021-02-28 21:17:48.778670,80.97451378254651,Left Curve,0.077,Right
2021-02-28 21:17:49.356753,77.54134353796702,Left Curve,0.062,Right
2021-02-28 21:17:49.993986,145.12299227623612,Left Curve,0.062,Right
2021-02-28 21:17:50.798234,166.32238084633403,Left Curve,0.051,Right
2021-02-28 21:17:51.524226,904.108119215088,Left Curve,0.046,Right
2021-02-28 21:17:52.096534,660.1373821010493,Left Curve,0.041,Right
2021-02-28 21:17:52.691933,673.0741956858407,Left Curve,0.062,Right
2021-02-28 21:17:53.351793,277.6450241728456,Left Curve,0.062,Right
2021-02-28 21:17:53.961175,601.8769165082281,Left Curve,0.01,Left
2021-02-28 21:17:54.506429,519.1986616748142,Left Curve,0.01,Left
2021-02-28 21:17:55.073816,324.03105661950326,Left Curve,0.015,Left
2021-02-28 21:17:55.643032,149.32275093237766,Straight,0.036,Left
2021-02-28 21:17:56.201153,141.50566125236216,Straight,0.036,Left
2021-02-28 21:17:56.841572,129.7970648736531,Straight,0.046,Left
2021-02-28 21:17:57.442162,116.30502037910429,Straight,0.051,Left
2021-02-28 21:17:58.076026,117.05029010548554,Straight,0.051,Left
2021-02-28 21:17:58.644832,117.11893560436211,Straight,0.072,Left
2021-02-28 21:17:59.221435,112.61485885749887,Straight,0.057,Left
2021-02-28 21:17:59.882154,116.15330010057254,Straight,0.057,Left
2021-02-28 21:18:00.511306,72.5768296337648,Left Curve,0.041,Left
2021-02-28 21:18:01.254662,65.45734414946212,Left Curve,0.031,Left
2021-02-28 21:18:01.860417,65.31094943022023,Left Curve,0.031,Left
2021-02-28 21:18:02.437132,66.33559835677902,Left Curve,0.015,Left
2021-02-28 21:18:03.144214,121.50991354455424,Left Curve,0.031,Left
2021-02-28 21:18:04.688604,85.23314453793184,Straight,0.026,Left
2021-02-28 21:18:05.245478,284.50805985793335,Straight,0.026,Left
2021-02-28 21:18:05.955796,3483.225307566804,Straight,0.026,Left
2021-02-28 21:18:06.483792,528.4406501109337,Straight,0.005,Right
2021-02-28 21:18:07.042792,179.2139158160099,Straight,0.021,Left
2021-02-28 21:18:07.665344,160.28387551130442,Left Curve,0.01,Left
2021-02-28 21:18:08.294222,1739.2084005380093,Left Curve,0.0,Right
2021-02-28 21:18:08.892604,3394.527943407694,Left Curve,0.01,Right
2021-02-28 21:18:09.473632,199.93029287882348,Left Curve,0.01,Right
2021-02-28 21:18:10.053441,114.8216447422032,Left Curve,0.021,Right
2021-02-28 21:18:10.607783,112.8233697536647,Left Curve,0.01,Right
2021-02-28 21:18:11.130667,99.06543090858762,Straight,0.01,Right
2021-02-28 21:18:11.653098,270.5657691279853,Left Curve,0.01,Left
2021-02-28 21:18:12.196721,392.96373615057627,Straight,0.031,Left
2021-02-28 21:18:12.773794,429.16825001741415,Straight,0.036,Left
2021-02-28 21:18:13.350177,142.02859065474894,Straight,0.082,Left
2021-02-28 21:18:13.973678,161.0193114021144,Straight,0.082,Left
2021-02-28 21:18:14.581395,137.71192026760212,Straight,0.092,Left
2021-02-28 21:18:15.232707,193.77746077769567,Straight,0.092,Left
2021-02-28 21:18:15.877902,128.7100456958268,Straight,0.098,Left
2021-02-28 21:18:16.479382,94.79846026808517,Straight,0.103,Left
2021-02-28 21:18:17.039323,70.33977025788336,Straight,0.103,Left
2021-02-28 21:18:17.719997,93.3973047193138,Straight,0.103,Left
2021-02-28 21:18:18.345978,76.86415857447739,Straight,0.098,Left
2021-02-28 21:18:18.918094,507.4708314896893,Straight,0.123,Left
2021-02-28 21:18:19.458826,72.46309679727091,Straight,0.108,Left
2021-02-28 21:18:20.026701,148.17586224205442,Straight,0.103,Left
2021-02-28 21:18:20.598688,8393.62614353758,Straight,0.098,Left
2021-02-28 21:18:21.133642,814.8922396820554,Straight,0.123,Left
2021-02-28 21:18:21.678386,1166.4143467656738,Straight,0.128,Left
2021-02-28 21:18:22.341768,133.07776485888178,Straight,0.123,Left
2021-02-28 21:18:22.959947,97.58307100183487,Straight,0.123,Left
2021-02-28 21:18:23.545891,111.5531549293942,Straight,0.128,Left
2021-02-28 21:18:24.198011,120.45166790282326,Straight,0.134,Left
2021-02-28 21:18:24.778237,162.335495166636,Straight,0.128,Left
2021-02-28 21:18:25.392968,120.53043208221638,Straight,0.108,Left
2021-02-28 21:18:26.004896,111.73463173797712,Straight,0.092,Left
2021-02-28 21:18:26.611030,103.57140629709359,Straight,0.082,Left
2021-02-28 21:18:27.228563,185.7915339183155,Straight,0.067,Left
2021-02-28 21:18:27.815141,688.8270190838498,Straight,0.118,Left
2021-02-28 21:18:28.360321,415.3277924197496,Straight,0.134,Left
2021-02-28 21:18:28.934135,156.71497493522207,Straight,0.128,Left
2021-02-28 21:18:29.498045,77.15865460565594,Straight,0.123,Left
2021-02-28 21:18:30.052496,66.69865067451741,Straight,0.103,Left
2021-02-28 21:18:30.614940,56.34131279224834,Straight,0.103,Left
2021-02-28 21:18:31.145310,57.04564691217192,Straight,0.077,Left
2021-02-28 21:18:31.799475,45.956306572044475,Straight,0.067,Left
2021-02-28 21:18:32.434168,57.83489945408155,Straight,0.041,Left
2021-02-28 21:18:33.037965,61.50075108035784,Straight,0.036,Left
2021-02-28 21:18:33.731202,268.6019557891372,Straight,0.062,Left
2021-02-28 21:18:34.281383,122.39290037270328,Straight,0.082,Left
2021-02-28 21:18:34.983534,181.6676536157364,Straight,0.082,Left
2021-02-28 21:18:35.583795,237.66675015378314,Straight,0.082,Left
2021-02-28 21:18:37.025131,302.94006328357506,Straight,0.082,Left
2021-02-28 21:18:37.634979,420.3485010175932,Straight,0.082,Left
2021-02-28 21:18:39.441858,948.9685007510178,Straight,0.072,Left
2021-02-28 21:18:39.977123,2469.7675065498775,Straight,0.062,Left
2021-02-28 21:18:40.702763,4750.177843879376,Straight,0.067,Left
2021-02-28 21:18:41.344474,238.11002790937238,Straight,0.067,Left
2021-02-28 21:18:42.095056,565.8922193715857,Straight,0.072,Left
2021-02-28 21:18:43.667302,531.5733304816869,Straight,0.072,Left
2021-02-28 21:18:44.214267,157.8762486341671,Straight,0.051,Left
2021-02-28 21:18:44.733459,124.3613237870288,Straight,0.067,Left
2021-02-28 21:18:45.300559,139.17584001985813,Straight,0.072,Left
2021-02-28 21:18:45.966697,337.5906103485281,Straight,0.118,Left
2021-02-28 21:18:46.629182,130.11323217001268,Straight,0.118,Left
2021-02-28 21:18:47.248492,97.40208367121222,Straight,0.123,Left
2021-02-28 21:18:47.848080,103.63826068442059,Straight,0.123,Left
2021-02-28 21:18:48.392295,97.13774296827873,Straight,0.118,Left
2021-02-28 21:18:48.961920,121.69883052118381,Straight,0.118,Left
2021-02-28 21:18:49.528336,81.9128467505314,Straight,0.118,Left
2021-02-28 21:18:50.159904,115.63888232465203,Straight,0.123,Left
2021-02-28 21:18:50.832370,284.60151040185644,Straight,0.128,Left
2021-02-28 21:18:51.410407,107.03586990663536,Straight,0.128,Left
2021-02-28 21:18:51.998528,295.343574528415,Straight,0.134,Left
2021-02-28 21:18:52.541880,148.79379763447056,Straight,0.17,Left
2021-02-28 21:18:53.137139,474.83333616837285,Straight,0.175,Left
2021-02-28 21:18:53.706678,283.77756210808144,Straight,0.175,Left
2021-02-28 21:18:54.257626,135.12258731151897,Straight,0.18,Left
2021-02-28 21:18:54.815126,161.37156809886946,Straight,0.17,Left
2021-02-28 21:18:55.370011,116.59800088276657,Straight,0.159,Left
2021-02-28 21:18:55.935096,162.83361483291074,Straight,0.154,Left
2021-02-28 21:18:56.556424,151.69782941676743,Straight,0.149,Left
2021-02-28 21:18:58.274979,115.64364952588774,Straight,0.159,Left
2021-02-28 21:18:58.883332,1454.803495326884,Straight,0.154,Left
2021-02-28 21:19:00.404622,51.23219959625884,Straight,0.185,Left
2021-02-28 21:19:00.964091,65.93295762968984,Straight,0.18,Left
2021-02-28 21:19:01.513363,68.16826458068779,Straight,0.185,Left
2021-02-28 21:19:02.166471,120.88753051657613,Straight,0.18,Left
2021-02-28 21:19:03.735662,114.4318717659875,Straight,0.18,Left
2021-02-28 21:19:04.305007,14881.327404141584,Straight,0.175,Left
2021-02-28 21:19:04.896823,969.0447783557305,Straight,0.175,Left
2021-02-28 21:19:05.510756,311.774587408392,Straight,0.175,Left
2021-02-28 21:19:06.197575,144.80554180462482,Straight,0.175,Left
2021-02-28 21:19:06.742897,130.84547546400205,Straight,0.17,Left
2021-02-28 21:19:07.394739,117.38748651032022,Straight,0.164,Left
2021-02-28 21:19:09.007850,406.40427842091793,Straight,0.164,Left
2021-02-28 21:19:09.539722,127.19649015231795,Straight,0.159,Left
2021-02-28 21:19:10.150031,104.4592065916931,Straight,0.164,Left
2021-02-28 21:19:10.819787,171.9744692798226,Straight,0.175,Left
2021-02-28 21:19:11.484997,87.42218392177321,Straight,0.18,Left
2021-02-28 21:19:12.078575,152.00063308040563,Straight,0.175,Left
2021-02-28 21:19:12.658877,88.45306868538835,Straight,0.17,Left
2021-02-28 21:19:13.272665,73.45862979455325,Straight,0.17,Left
2021-02-28 21:19:13.868461,85.39458978489586,Straight,0.18,Left
2021-02-28 21:19:14.466941,55.10744118377805,Straight,0.17,Left
2021-02-28 21:19:15.058173,60.52072050248875,Straight,0.175,Left
2021-02-28 21:19:15.609295,50.42884187091208,Straight,0.19,Left
2021-02-28 21:19:16.148791,57.9472554171837,Straight,0.195,Left
2021-02-28 21:19:16.743755,21.73936908500425,Straight,0.154,Left
2021-02-28 21:19:17.298677,18.36768027916674,Straight,0.144,Left
2021-02-28 21:19:17.985067,17.04791938674359,Straight,0.324,Left
2021-02-28 21:19:18.575978,16.660503285224465,Straight,0.324,Left
2021-02-28 21:19:19.191390,16.432085662358983,Straight,0.319,Left
2021-02-28 21:19:19.778169,15.557179350070065,Straight,0.324,Left
2021-02-28 21:19:21.157831,15.163236333909492,Straight,0.329,Left
2021-02-28 21:19:21.803343,13.465880978283002,Straight,0.355,Left
2021-02-28 21:19:22.430348,12.356029428970018,Straight,0.385,Left
2021-02-28 21:19:23.078799,10.910090280709088,Straight,0.437,Left
2021-02-28 21:19:23.773623,10.492482788567798,Straight,0.468,Left
2021-02-28 21:19:24.393873,9.71224551498436,Straight,0.498,Left
2021-02-28 21:19:24.966687,7.82959807768359,Straight,0.54,Left
2021-02-28 21:19:25.589543,7.694520778372345,Straight,0.55,Left
2021-02-28 21:19:26.158637,8.137284771137999,Straight,0.529,Left
2021-02-28 21:19:26.765445,8.724004845228956,Straight,0.534,Left
2021-02-28 21:19:27.348342,8.085922065009544,Straight,0.576,Left
2021-02-28 21:19:28.297849,7.567530449019986,Right Curve,0.653,Left
2021-02-28 21:19:28.857007,8.429069296961043,Right Curve,0.678,Left
2021-02-28 21:19:29.409301,8.759600778123643,Right Curve,0.75,Left
2021-02-28 21:19:30.098550,8.818420210472333,Right Curve,0.832,Left
2021-02-28 21:19:30.790899,8.66099760130948,Right Curve,0.899,Left
2021-02-28 21:19:31.334314,8.954777178675071,Right Curve,0.946,Left
2021-02-28 21:19:32.039797,8.962842489015845,Right Curve,0.982,Left
2021-02-28 21:19:32.593913,16.130601893692564,Right Curve,0.956,Left
2021-02-28 21:19:33.165772,12.317521862054488,Right Curve,0.976,Left
2021-02-28 21:19:33.877375,9.927326394237854,Right Curve,0.997,Left
2021-02-28 21:19:34.494092,10.263334319369081,Right Curve,0.987,Left
2021-02-28 21:19:35.079404,10.744729446106083,Right Curve,0.971,Left
2021-02-28 21:19:35.637321,10.808942201387254,Right Curve,0.956,Left
2021-02-28 21:19:37.197773,10.612741741229142,Right Curve,0.966,Left
2021-02-28 21:19:37.792499,11.999229914368655,Right Curve,0.94,Left
2021-02-28 21:19:38.390502,12.271755460386505,Right Curve,0.946,Left
2021-02-28 21:19:40.810101,11.860801752016036,Right Curve,0.966,Left
2021-02-28 21:19:41.837651,9.76577179611967,Right Curve,1.095,Left
2021-02-28 21:19:42.502208,10.411776032132202,Right Curve,1.12,Left
2021-02-28 21:19:43.080728,11.88414694760068,Right Curve,1.167,Left
2021-02-28 21:19:43.742558,11.393699580347912,Right Curve,1.218,Left
2021-02-28 21:19:44.380177,13.85254637709976,Right Curve,1.259,Left
2021-02-28 21:19:45.032271,14.550516042626974,Right Curve,1.305,Left
2021-02-28 21:19:45.604076,12.773825742498893,Right Curve,1.352,Left
2021-02-28 21:19:46.225379,12.716732142097111,Right Curve,1.398,Left
2021-02-28 21:19:46.872732,11.753874017972986,Right Curve,1.475,Left
2021-02-28 21:19:47.482589,13.03007197289314,Right Curve,1.516,Left
2021-02-28 21:19:48.344911,12.20630314885884,Right Curve,1.567,Left
2021-02-28 21:19:49.196454,12.892949794273868,Right Curve,1.547,Left
2021-02-28 21:19:50.037358,16.23800184029328,Right Curve,1.583,Left
2021-02-28 21:19:51.086454,15.30143619742568,Right Curve,1.608,Left
2021-02-28 21:19:51.682164,16.85756977774692,Right Curve,1.634,Left
2021-02-28 21:19:52.447349,16.082549382689002,Right Curve,1.67,Left
2021-02-28 21:19:53.370848,22.094071655533863,Right Curve,1.67,Left
2021-02-28 21:19:54.057875,15.817150541158622,Right Curve,1.706,Left
2021-02-28 21:19:54.692215,18.418517654663358,Right Curve,1.716,Left
2021-02-28 21:19:55.317492,18.575592101822316,Right Curve,1.711,Left
2021-02-28 21:19:57.082588,42.77455220436906,Right Curve,1.706,Left
2021-02-28 21:19:57.728761,37.65504332021441,Right Curve,1.696,Left
2021-02-28 21:19:58.327883,46.52090171199448,Right Curve,1.706,Left
2021-02-28 21:19:58.997136,58.63423844852142,Right Curve,1.665,Left
2021-02-28 21:19:59.652551,73.37300803408979,Right Curve,1.644,Left
2021-02-28 21:20:00.252377,127.54203937233974,Right Curve,1.624,Left
2021-02-28 21:20:00.877595,94.10938966015418,Right Curve,1.608,Left
2021-02-28 21:20:01.567706,123.66818706283942,Right Curve,1.614,Left
2021-02-28 21:20:02.391731,70.46945292603348,Right Curve,1.624,Left
2021-02-28 21:20:03.059903,206.06244300727133,Right Curve,1.614,Left
2021-02-28 21:20:03.818309,50.16545019118995,Right Curve,1.619,Left
2021-02-28 21:20:04.469671,87.48285432284229,Right Curve,1.598,Left
2021-02-28 21:20:05.188271,47.11754527797831,Right Curve,1.608,Left
2021-02-28 21:20:06.097346,43.08243027714745,Right Curve,1.608,Left
2021-02-28 21:20:06.682351,55.858692501788106,Right Curve,1.583,Left
2021-02-28 21:20:07.240027,72.09533306796374,Right Curve,1.557,Left
2021-02-28 21:20:07.793052,77.04830937599569,Right Curve,1.542,Left
